Market,Year,Month,Day,Hour,Order Mgmt HT (hr),Order Mgmt Interactions,Orders,Analog,Digital,Occur Int,Occur Ord
Dothan,2025,4,Monday,13:00:00.000,2.810748979444,69,29,29,0,4,4
Dothan,2025,4,Monday,14:00:00.000,5.017374748333,113,27,26,1,4,4
Dothan,2025,4,Monday,15:00:00.000,2.342071956667,44,19,19,0,3,3
Dothan,2025,4,Monday,16:00:00.000,1.589271520000,20,6,6,0,3,3
Dothan,2025,4,Saturday,07:00:00.000,,,1,1,0,,1
Dothan,2025,4,Thursday,06:00:00.000,1.014444444444,52,9,9,0,4,4
Dothan,2025,4,Thursday,07:00:00.000,3.782239513889,135,34,30,4,4,4
Dothan,2025,4,Thursday,08:00:00.000,5.237132145556,151,22,22,0,4,4
Dothan,2025,4,Thursday,09:00:00.000,6.255178828333,190,18,18,0,4,4
Dothan,2025,4,Thursday,10:00:00.000,4.775411306667,138,16,16,0,4,4
Dothan,2025,4,Thursday,11:00:00.000,4.611360986111,167,19,19,0,4,4
Dothan,2025,4,Thursday,12:00:00.000,4.300278024444,122,15,15,0,4,4
Dothan,2025,4,Thursday,13:00:00.000,5.216092048333,131,30,30,0,4,4
Dothan,2025,4,Thursday,14:00:00.000,2.409158864444,71,22,21,1,4,4
Dothan,2025,4,Thursday,15:00:00.000,3.290649025000,89,13,13,0,4,3
Dothan,2025,4,Thursday,16:00:00.000,2.673670011667,60,7,7,0,4,4
Dothan,2025,4,Tuesday,05:00:00.000,0.011111111111,1,,,,1,
Dothan,2025,4,Tuesday,06:00:00.000,0.860833333333,51,14,14,0,5,5
Dothan,2025,4,Tuesday,07:00:00.000,4.416128990556,145,28,28,0,5,5
Dothan,2025,4,Tuesday,08:00:00.000,5.349961101667,180,44,44,0,5,5
Dothan,2025,4,Tuesday,09:00:00.000,6.790732569444,208,22,22,0,5,5
Dothan,2025,4,Tuesday,10:00:00.000,6.971708181111,144,31,31,0,5,5
Dothan,2025,4,Tuesday,11:00:00.000,5.734721910000,116,41,41,0,5,5
Dothan,2025,4,Tuesday,12:00:00.000,5.420501923889,155,30,30,0,5,5
Dothan,2025,4,Tuesday,13:00:00.000,7.154659812222,176,29,29,0,5,5
Dothan,2025,4,Tuesday,14:00:00.000,4.085100277222,110,25,24,1,5,5
Dothan,2025,4,Tuesday,15:00:00.000,3.124324621667,103,29,29,0,5,5
Dothan,2025,4,Tuesday,16:00:00.000,2.668418692222,64,16,16,0,5,5
Dothan,2025,4,Wednesday,06:00:00.000,0.479444444444,40,19,18,1,5,5
Dothan,2025,4,Wednesday,07:00:00.000,2.583042868889,86,24,24,0,5,5
Dothan,2025,4,Wednesday,08:00:00.000,7.107497485000,178,32,32,0,5,5
Dothan,2025,4,Wednesday,09:00:00.000,9.332702463333,260,33,33,0,5,5
Dothan,2025,4,Wednesday,10:00:00.000,7.965729405000,288,32,31,1,5,5
Dothan,2025,4,Wednesday,11:00:00.000,6.311176601667,217,32,32,0,5,5
Dothan,2025,4,Wednesday,12:00:00.000,7.212551268889,207,28,28,0,5,5
Dothan,2025,4,Wednesday,13:00:00.000,7.493846608333,204,45,45,0,5,5
Dothan,2025,4,Wednesday,14:00:00.000,7.231627612222,146,29,29,0,5,5
Dothan,2025,4,Wednesday,15:00:00.000,3.363421980000,91,29,29,0,5,5
Dothan,2025,4,Wednesday,16:00:00.000,3.615559042778,70,13,13,0,5,5
Dothan,2025,4,Wednesday,17:00:00.000,,,5,5,0,,2
Dothan,2025,5,Friday,06:00:00.000,1.403263691389,79,35,20,15,4,4
Dothan,2025,5,Friday,07:00:00.000,3.630112106944,151,38,38,0,5,5
Dothan,2025,5,Friday,08:00:00.000,7.523612641111,171,36,36,0,5,5
Dothan,2025,5,Friday,09:00:00.000,6.236710172222,204,29,29,0,5,5
Dothan,2025,5,Friday,10:00:00.000,5.294878536111,150,21,21,0,5,5
Dothan,2025,5,Friday,11:00:00.000,4.963401271944,131,17,17,0,5,5
Dothan,2025,5,Friday,12:00:00.000,3.215185228889,88,10,10,0,5,4
Dothan,2025,5,Friday,13:00:00.000,4.553393525833,126,23,23,0,4,5
Dothan,2025,5,Friday,14:00:00.000,2.709521258333,64,18,13,5,4,4
Dothan,2025,5,Friday,15:00:00.000,1.461223981111,40,11,11,0,5,4
Dothan,2025,5,Friday,16:00:00.000,0.317479073889,14,1,1,0,4,1
Dothan,2025,5,Monday,06:00:00.000,1.685749324444,40,18,18,0,3,3
Dothan,2025,5,Monday,07:00:00.000,1.685535485000,56,14,14,0,3,3
Dothan,2025,5,Monday,08:00:00.000,2.351828345000,79,22,22,0,3,3
Dothan,2025,5,Monday,09:00:00.000,3.460857038056,95,20,20,0,3,3
Dothan,2025,5,Monday,10:00:00.000,2.910119583333,60,11,11,0,3,3
Dothan,2025,5,Monday,11:00:00.000,1.637398329167,47,13,13,0,3,3
Dothan,2025,5,Monday,12:00:00.000,2.759641936111,64,10,10,0,3,3
Dothan,2025,5,Monday,13:00:00.000,2.283501266389,36,20,20,0,3,3
Dothan,2025,5,Monday,14:00:00.000,3.093237551111,86,16,16,0,3,3
Dothan,2025,5,Monday,15:00:00.000,2.102733181667,72,8,8,0,3,3
Dothan,2025,5,Monday,16:00:00.000,1.558895663889,43,9,9,0,3,2
Dothan,2025,5,Monday,17:00:00.000,,,1,1,0,,1
Dothan,2025,5,Thursday,06:00:00.000,0.933055555556,55,25,25,0,5,5
Dothan,2025,5,Thursday,07:00:00.000,3.197731840556,128,25,25,0,5,5
Dothan,2025,5,Thursday,08:00:00.000,9.314042277778,296,45,45,0,5,5
Dothan,2025,5,Thursday,09:00:00.000,6.806662096111,210,26,26,0,5,5
Dothan,2025,5,Thursday,10:00:00.000,7.798169620278,236,42,38,4,5,5
Dothan,2025,5,Thursday,11:00:00.000,7.325030360278,199,23,23,0,5,5
Dothan,2025,5,Thursday,12:00:00.000,6.422917343056,147,20,20,0,5,5
Dothan,2025,5,Thursday,13:00:00.000,4.914640810833,140,25,25,0,5,5
Dothan,2025,5,Thursday,14:00:00.000,5.185090880278,128,47,47,0,5,5
Dothan,2025,5,Thursday,15:00:00.000,6.140049363333,121,18,18,0,4,4
Dothan,2025,5,Thursday,16:00:00.000,3.264246929722,66,8,8,0,5,3
Dothan,2025,5,Thursday,17:00:00.000,,,1,1,0,,1
Dothan,2025,5,Tuesday,05:00:00.000,0.013055555556,1,1,1,0,1,1
Dothan,2025,5,Tuesday,06:00:00.000,1.543802621667,56,10,10,0,4,4
Dothan,2025,5,Tuesday,07:00:00.000,3.424035803333,96,20,20,0,4,4
Dothan,2025,5,Tuesday,08:00:00.000,4.967174731944,112,28,28,0,4,4
Dothan,2025,5,Tuesday,09:00:00.000,5.067734619167,142,25,23,2,4,4
Dothan,2025,5,Tuesday,10:00:00.000,4.545428110556,171,18,18,0,4,4
Dothan,2025,5,Tuesday,11:00:00.000,4.483739604444,126,33,33,0,4,4
Dothan,2025,5,Tuesday,12:00:00.000,3.725633988056,132,26,26,0,4,4
Dothan,2025,5,Tuesday,13:00:00.000,4.747242389167,124,27,27,0,4,4
Dothan,2025,5,Tuesday,14:00:00.000,3.468906157778,73,13,13,0,4,4
Dothan,2025,5,Tuesday,15:00:00.000,3.340239101111,73,14,14,0,4,4
Dothan,2025,5,Tuesday,16:00:00.000,0.667182932778,21,14,14,0,4,3
Dothan,2025,5,Wednesday,05:00:00.000,,,1,1,0,,1
Dothan,2025,5,Wednesday,06:00:00.000,0.952777777778,54,20,20,0,4,4
Dothan,2025,5,Wednesday,07:00:00.000,3.790539269444,95,14,14,0,4,4
Dothan,2025,5,Wednesday,08:00:00.000,4.058557396944,88,12,11,1,4,4
Dothan,2025,5,Wednesday,09:00:00.000,6.115143133889,198,21,21,0,4,4
Dothan,2025,5,Wednesday,10:00:00.000,7.043567956389,162,31,31,0,4,4
Dothan,2025,5,Wednesday,11:00:00.000,4.433449074444,116,26,26,0,4,4
Dothan,2025,5,Wednesday,12:00:00.000,6.853893898889,204,20,20,0,4,4
Dothan,2025,5,Wednesday,13:00:00.000,3.219515982500,99,17,17,0,4,4
Dothan,2025,5,Wednesday,14:00:00.000,5.459675587500,140,13,13,0,4,4
Dothan,2025,5,Wednesday,15:00:00.000,4.154582545278,114,28,28,0,4,4
Dothan,2025,5,Wednesday,16:00:00.000,2.565862194444,51,12,12,0,4,4
Dothan,2025,5,Wednesday,17:00:00.000,,,1,1,0,,1
Dothan,2025,6,Friday,06:00:00.000,0.827107373333,48,6,6,0,4,3
Dothan,2025,6,Friday,07:00:00.000,3.943932851111,109,36,31,5,4,4
Dothan,2025,6,Friday,08:00:00.000,4.471922667222,104,23,23,0,4,4
Dothan,2025,6,Friday,09:00:00.000,5.732507166944,192,20,20,0,4,4
Dothan,2025,6,Friday,10:00:00.000,4.035754861389,125,21,21,0,4,4
Dothan,2025,6,Friday,11:00:00.000,6.611223997500,179,25,25,0,4,4
Dothan,2025,6,Friday,12:00:00.000,2.395097636389,56,14,14,0,4,3
Dothan,2025,6,Friday,13:00:00.000,1.887508976944,38,13,13,0,4,4
Dothan,2025,6,Friday,14:00:00.000,1.565136688611,51,18,18,0,4,4
Dothan,2025,6,Friday,15:00:00.000,1.525001442500,41,24,18,6,4,4
Dothan,2025,6,Friday,16:00:00.000,0.624014790556,8,2,2,0,2,2
Dothan,2025,6,Friday,17:00:00.000,,,1,1,0,,1
Dothan,2025,6,Monday,05:00:00.000,0.025555555556,2,3,3,0,1,1
Dothan,2025,6,Monday,06:00:00.000,1.837777777778,104,31,31,0,5,5
Dothan,2025,6,Monday,07:00:00.000,5.574056297778,226,28,28,0,5,5
Dothan,2025,6,Monday,08:00:00.000,4.253892803333,176,36,36,0,5,5
Dothan,2025,6,Monday,09:00:00.000,5.728917895556,145,31,31,0,5,5
Dothan,2025,6,Monday,10:00:00.000,4.797456530278,172,30,30,0,5,5
Dothan,2025,6,Monday,11:00:00.000,4.547668353611,160,20,20,0,5,5
Dothan,2025,6,Monday,12:00:00.000,3.649041127222,103,21,21,0,5,5
Dothan,2025,6,Monday,13:00:00.000,3.758006146389,108,32,32,0,5,5
Dothan,2025,6,Monday,14:00:00.000,2.861381733611,109,20,20,0,5,5
Dothan,2025,6,Monday,15:00:00.000,0.883629732222,25,9,9,0,5,5
Dothan,2025,6,Monday,16:00:00.000,1.488688367222,30,6,6,0,4,4
Dothan,2025,6,Thursday,06:00:00.000,1.070776406667,68,15,10,5,4,3
Dothan,2025,6,Thursday,07:00:00.000,4.198994840278,176,20,20,0,4,4
Dothan,2025,6,Thursday,08:00:00.000,6.792320786389,231,17,17,0,4,4
Dothan,2025,6,Thursday,09:00:00.000,10.594203886667,284,34,33,1,4,4
Dothan,2025,6,Thursday,10:00:00.000,3.708217851111,90,42,42,0,4,4
Dothan,2025,6,Thursday,11:00:00.000,5.179111329722,137,19,19,0,4,4
Dothan,2025,6,Thursday,12:00:00.000,4.428344250556,134,18,18,0,4,4
Dothan,2025,6,Thursday,13:00:00.000,3.055060343333,94,9,9,0,4,4
Dothan,2025,6,Thursday,14:00:00.000,3.756260362778,158,18,18,0,4,4
Dothan,2025,6,Thursday,15:00:00.000,3.939612549167,85,8,8,0,4,4
Dothan,2025,6,Thursday,16:00:00.000,1.245742366111,30,5,5,0,4,3
Dothan,2025,6,Tuesday,06:00:00.000,2.615151061667,94,23,23,0,4,4
Dothan,2025,6,Tuesday,07:00:00.000,3.717129230000,147,23,23,0,4,4
Dothan,2025,6,Tuesday,08:00:00.000,4.428418321944,140,21,21,0,4,4
Dothan,2025,6,Tuesday,09:00:00.000,5.244316580278,192,32,32,0,4,4
Dothan,2025,6,Tuesday,10:00:00.000,6.621426725278,165,35,35,0,4,4
Dothan,2025,6,Tuesday,11:00:00.000,2.398495413889,54,30,30,0,4,4
Dothan,2025,6,Tuesday,12:00:00.000,3.630755161111,87,29,29,0,4,4
Dothan,2025,6,Tuesday,13:00:00.000,4.509889546389,139,28,28,0,4,4
Dothan,2025,6,Tuesday,14:00:00.000,3.583957247500,66,15,15,0,4,4
Dothan,2025,6,Tuesday,15:00:00.000,3.466864563889,100,22,21,1,4,4
Dothan,2025,6,Tuesday,16:00:00.000,1.152910699167,27,5,5,0,3,1
Dothan,2025,6,Wednesday,06:00:00.000,0.851242058333,65,16,16,0,4,4
Dothan,2025,6,Wednesday,07:00:00.000,4.213403485000,130,13,13,0,4,4
Dothan,2025,6,Wednesday,08:00:00.000,8.473691998889,234,25,25,0,4,4
Dothan,2025,6,Wednesday,09:00:00.000,8.147385762222,224,17,17,0,4,4
Dothan,2025,6,Wednesday,10:00:00.000,4.003625099722,115,33,33,0,4,4
Dothan,2025,6,Wednesday,11:00:00.000,5.248921464722,186,24,24,0,4,4
Dothan,2025,6,Wednesday,12:00:00.000,4.483991751944,143,21,21,0,4,4
Dothan,2025,6,Wednesday,13:00:00.000,4.729730135833,160,27,27,0,4,4
Dothan,2025,6,Wednesday,14:00:00.000,4.973001994722,117,30,30,0,4,4
Dothan,2025,6,Wednesday,15:00:00.000,3.823853434444,70,21,21,0,4,4
Dothan,2025,6,Wednesday,16:00:00.000,1.713752296667,34,9,9,0,4,3
Dothan,2025,7,Friday,05:00:00.000,0.021111111111,1,1,1,0,1,1
Dothan,2025,7,Friday,06:00:00.000,0.707777777778,49,7,7,0,3,2
Dothan,2025,7,Friday,07:00:00.000,1.621666666667,88,23,23,0,3,3
Dothan,2025,7,Friday,08:00:00.000,3.221666666667,144,23,18,5,3,3
Dothan,2025,7,Friday,09:00:00.000,0.719426653889,44,11,11,0,3,3
Dothan,2025,7,Friday,10:00:00.000,3.026814484444,109,17,17,0,3,3
Dothan,2025,7,Friday,11:00:00.000,1.624745404167,59,18,18,0,3,3
Dothan,2025,7,Friday,12:00:00.000,1.402192685556,55,7,7,0,3,3
Dothan,2025,7,Friday,13:00:00.000,1.300000000000,38,10,10,0,3,3
Dothan,2025,7,Friday,14:00:00.000,0.775000000000,17,11,11,0,3,3
Dothan,2025,7,Friday,15:00:00.000,0.764525634444,26,5,5,0,3,2
Dothan,2025,7,Friday,16:00:00.000,0.303333333333,12,6,6,0,2,2
Dothan,2025,7,Monday,06:00:00.000,2.086253296667,108,21,21,0,4,4
Dothan,2025,7,Monday,07:00:00.000,2.733435231944,128,31,31,0,4,4
Dothan,2025,7,Monday,08:00:00.000,3.786122100000,141,23,23,0,4,4
Dothan,2025,7,Monday,09:00:00.000,5.189811242222,159,29,28,1,4,4
Dothan,2025,7,Monday,10:00:00.000,4.942181694444,122,24,24,0,4,4
Dothan,2025,7,Monday,11:00:00.000,2.596645235556,102,25,25,0,4,4
Dothan,2025,7,Monday,12:00:00.000,2.288694876389,85,28,28,0,4,4
Dothan,2025,7,Monday,13:00:00.000,2.669722222222,127,26,26,0,4,4
Dothan,2025,7,Monday,14:00:00.000,2.736076903333,88,20,20,0,4,4
Dothan,2025,7,Monday,15:00:00.000,1.355506030556,65,15,15,0,4,4
Dothan,2025,7,Monday,16:00:00.000,0.917768641667,18,9,8,1,3,4
Dothan,2025,7,Monday,17:00:00.000,,,1,1,0,,1
Dothan,2025,7,Sunday,15:00:00.000,,,1,1,0,,1
Dothan,2025,7,Thursday,05:00:00.000,0.009722222222,1,,,,1,
Dothan,2025,7,Thursday,06:00:00.000,1.038333333333,85,14,14,0,5,5
Dothan,2025,7,Thursday,07:00:00.000,3.316656500000,164,17,17,0,5,5
Dothan,2025,7,Thursday,08:00:00.000,4.346334898889,164,27,27,0,5,5
Dothan,2025,7,Thursday,09:00:00.000,7.915742386667,261,36,32,4,5,5
Dothan,2025,7,Thursday,10:00:00.000,3.673180740278,162,31,31,0,5,5
Dothan,2025,7,Thursday,11:00:00.000,4.916044309722,198,25,24,1,5,5
Dothan,2025,7,Thursday,12:00:00.000,1.994914687778,94,20,20,0,5,4
Dothan,2025,7,Thursday,13:00:00.000,2.652877101111,111,19,19,0,5,5
Dothan,2025,7,Thursday,14:00:00.000,1.728888888889,73,14,14,0,5,5
Dothan,2025,7,Thursday,15:00:00.000,1.007629684444,38,12,12,0,5,5
Dothan,2025,7,Thursday,16:00:00.000,0.734128853056,19,5,5,0,3,3
Dothan,2025,7,Tuesday,05:00:00.000,,,1,1,0,,1
Dothan,2025,7,Tuesday,06:00:00.000,0.962500000000,63,10,10,0,5,3
Dothan,2025,7,Tuesday,07:00:00.000,3.930707632222,196,18,18,0,5,4
Dothan,2025,7,Tuesday,08:00:00.000,4.832619723889,114,26,26,0,5,5
Dothan,2025,7,Tuesday,09:00:00.000,6.531689332222,257,23,23,0,5,5
Dothan,2025,7,Tuesday,10:00:00.000,5.109422290833,156,25,25,0,5,5
Dothan,2025,7,Tuesday,11:00:00.000,3.935908993056,155,36,36,0,5,5
Dothan,2025,7,Tuesday,12:00:00.000,3.680587734722,141,17,17,0,5,5
Dothan,2025,7,Tuesday,13:00:00.000,3.901807340000,131,28,28,0,5,5
Dothan,2025,7,Tuesday,14:00:00.000,4.203731247222,145,54,49,5,5,5
Dothan,2025,7,Tuesday,15:00:00.000,2.538419159722,56,23,23,0,5,5
Dothan,2025,7,Tuesday,16:00:00.000,0.947210063889,24,14,14,0,5,3
Dothan,2025,7,Wednesday,04:00:00.000,,,1,1,0,,1
Dothan,2025,7,Wednesday,05:00:00.000,,,3,3,0,,3
Dothan,2025,7,Wednesday,06:00:00.000,0.850277777778,57,7,7,0,5,3
Dothan,2025,7,Wednesday,07:00:00.000,3.080354604722,105,35,30,5,5,5
Dothan,2025,7,Wednesday,08:00:00.000,4.287210543333,143,35,35,0,5,5
Dothan,2025,7,Wednesday,09:00:00.000,4.823250596389,179,29,29,0,5,5
Dothan,2025,7,Wednesday,10:00:00.000,3.590088813889,147,27,27,0,5,5
Dothan,2025,7,Wednesday,11:00:00.000,4.109738808611,193,31,30,1,5,5
Dothan,2025,7,Wednesday,12:00:00.000,3.718964789444,160,11,11,0,5,5
Dothan,2025,7,Wednesday,13:00:00.000,3.445969988611,115,44,44,0,5,5
Dothan,2025,7,Wednesday,14:00:00.000,3.251438515833,86,14,14,0,5,4
Dothan,2025,7,Wednesday,15:00:00.000,1.953648820556,68,8,8,0,5,3
Dothan,2025,7,Wednesday,16:00:00.000,0.959941579722,22,4,4,0,5,3
Dothan,2025,7,Wednesday,17:00:00.000,,,2,2,0,,2
Dothan,2025,8,Friday,06:00:00.000,0.738822883333,46,5,5,0,5,4
Dothan,2025,8,Friday,07:00:00.000,2.763061486389,99,20,20,0,5,5
Dothan,2025,8,Friday,08:00:00.000,5.365797938333,196,30,30,0,5,5
Dothan,2025,8,Friday,09:00:00.000,4.553951607500,199,23,23,0,5,5
Dothan,2025,8,Friday,10:00:00.000,4.757679685556,149,34,32,2,5,5
Dothan,2025,8,Friday,11:00:00.000,2.594541226667,138,24,24,0,5,5
Dothan,2025,8,Friday,12:00:00.000,3.476701480278,112,28,26,2,5,5
Dothan,2025,8,Friday,13:00:00.000,2.275686963889,84,9,9,0,5,4
Dothan,2025,8,Friday,14:00:00.000,1.243661073333,78,22,18,4,5,4
Dothan,2025,8,Friday,15:00:00.000,0.532045534167,17,11,11,0,4,2
Dothan,2025,8,Friday,16:00:00.000,1.036270861111,17,6,6,0,4,3
Dothan,2025,8,Monday,05:00:00.000,0.072222222222,6,4,4,0,1,1
Dothan,2025,8,Monday,06:00:00.000,1.398611111111,120,24,19,5,4,3
Dothan,2025,8,Monday,07:00:00.000,2.595467034722,155,33,28,5,4,4
Dothan,2025,8,Monday,08:00:00.000,2.358090722778,75,17,17,0,4,4
Dothan,2025,8,Monday,09:00:00.000,3.306004216389,138,19,19,0,4,4
Dothan,2025,8,Monday,10:00:00.000,1.891980964444,71,22,21,1,4,4
Dothan,2025,8,Monday,11:00:00.000,3.563653020833,131,29,29,0,4,4
Dothan,2025,8,Monday,12:00:00.000,2.983333333333,84,30,30,0,4,3
Dothan,2025,8,Monday,13:00:00.000,3.385104877500,107,29,29,0,4,4
Dothan,2025,8,Monday,14:00:00.000,5.225344991389,124,15,15,0,4,4
Dothan,2025,8,Monday,15:00:00.000,2.179741804167,60,14,14,0,4,3
Dothan,2025,8,Monday,16:00:00.000,0.350582648889,9,5,5,0,3,3
Dothan,2025,8,Saturday,08:00:00.000,,,1,1,0,,1
Dothan,2025,8,Sunday,11:00:00.000,,,1,1,0,,1
Dothan,2025,8,Thursday,06:00:00.000,1.601111111111,74,8,8,0,4,4
Dothan,2025,8,Thursday,07:00:00.000,1.856388888889,95,25,25,0,4,4
Dothan,2025,8,Thursday,08:00:00.000,2.821666666667,149,46,46,0,4,4
Dothan,2025,8,Thursday,09:00:00.000,3.748679926667,184,33,33,0,4,4
Dothan,2025,8,Thursday,10:00:00.000,5.032566214444,154,19,19,0,4,4
Dothan,2025,8,Thursday,11:00:00.000,4.965245337500,188,26,26,0,4,4
Dothan,2025,8,Thursday,12:00:00.000,1.216944444444,81,34,34,0,4,4
Dothan,2025,8,Thursday,13:00:00.000,4.063767718889,94,23,19,4,4,4
Dothan,2025,8,Thursday,14:00:00.000,2.964152329722,105,24,19,5,4,4
Dothan,2025,8,Thursday,15:00:00.000,2.008892842778,56,16,16,0,4,3
Dothan,2025,8,Thursday,16:00:00.000,1.031263328333,15,10,10,0,4,3
Dothan,2025,8,Thursday,19:00:00.000,,,1,1,0,,1
Dothan,2025,8,Thursday,20:00:00.000,,,1,1,0,,1
Dothan,2025,8,Tuesday,05:00:00.000,,,3,3,0,,2
Dothan,2025,8,Tuesday,06:00:00.000,1.129444444444,53,16,16,0,4,4
Dothan,2025,8,Tuesday,07:00:00.000,2.570983573611,119,26,26,0,4,4
Dothan,2025,8,Tuesday,08:00:00.000,3.939430024444,147,17,17,0,4,3
Dothan,2025,8,Tuesday,09:00:00.000,3.294390279167,152,30,30,0,4,4
Dothan,2025,8,Tuesday,10:00:00.000,3.599825205833,160,17,17,0,4,4
Dothan,2025,8,Tuesday,11:00:00.000,3.190000000000,150,20,19,1,4,4
Dothan,2025,8,Tuesday,12:00:00.000,3.446151314444,150,30,30,0,4,4
Dothan,2025,8,Tuesday,13:00:00.000,3.878028837222,129,22,22,0,4,4
Dothan,2025,8,Tuesday,14:00:00.000,2.011272047778,105,24,24,0,4,4
Dothan,2025,8,Tuesday,15:00:00.000,1.304191158889,66,15,15,0,4,4
Dothan,2025,8,Tuesday,16:00:00.000,0.643888888889,24,8,8,0,3,4
Dothan,2025,8,Wednesday,06:00:00.000,0.985696286111,63,16,15,1,4,4
Dothan,2025,8,Wednesday,07:00:00.000,2.366635016667,79,23,20,3,4,4
Dothan,2025,8,Wednesday,08:00:00.000,5.578280625278,155,24,24,0,4,4
Dothan,2025,8,Wednesday,09:00:00.000,5.494166666667,114,21,21,0,4,4
Dothan,2025,8,Wednesday,10:00:00.000,5.027787225833,161,23,23,0,4,4
Dothan,2025,8,Wednesday,11:00:00.000,2.668080235278,88,16,16,0,4,4
Dothan,2025,8,Wednesday,12:00:00.000,3.868722814167,123,27,27,0,4,4
Dothan,2025,8,Wednesday,13:00:00.000,2.788446991944,101,34,33,1,4,4
Dothan,2025,8,Wednesday,14:00:00.000,1.431850450833,56,23,23,0,4,4
Dothan,2025,8,Wednesday,15:00:00.000,1.060277777778,46,17,17,0,4,4
Dothan,2025,8,Wednesday,16:00:00.000,1.581587114444,27,4,4,0,4,2
Dothan,2025,9,Friday,06:00:00.000,0.561525749444,19,11,7,4,4,4
Dothan,2025,9,Friday,07:00:00.000,2.417592206944,101,20,15,5,4,4
Dothan,2025,9,Friday,08:00:00.000,3.813714498056,179,21,21,0,4,4
Dothan,2025,9,Friday,09:00:00.000,3.011798184722,116,16,16,0,4,4
Dothan,2025,9,Friday,10:00:00.000,3.608740616944,114,25,25,0,4,4
Dothan,2025,9,Friday,11:00:00.000,3.730449331389,86,22,22,0,4,4
Dothan,2025,9,Friday,12:00:00.000,2.250555555556,111,16,16,0,4,4
Dothan,2025,9,Friday,13:00:00.000,1.193455188611,48,14,14,0,4,4
Dothan,2025,9,Friday,14:00:00.000,0.711420778889,38,13,8,5,4,4
Dothan,2025,9,Friday,15:00:00.000,1.261156587778,66,18,18,0,3,3
Dothan,2025,9,Friday,16:00:00.000,0.404729015556,8,7,2,5,3,2
Dothan,2025,9,Monday,05:00:00.000,,,1,1,0,,1
Dothan,2025,9,Monday,06:00:00.000,0.584166666667,52,18,17,1,4,4
Dothan,2025,9,Monday,07:00:00.000,1.988147993889,109,24,24,0,4,4
Dothan,2025,9,Monday,08:00:00.000,2.292217143333,102,19,19,0,4,4
Dothan,2025,9,Monday,09:00:00.000,2.612500000000,166,22,22,0,4,4
Dothan,2025,9,Monday,10:00:00.000,1.806111111111,119,37,37,0,4,4
Dothan,2025,9,Monday,11:00:00.000,2.934149550556,129,27,27,0,4,4
Dothan,2025,9,Monday,12:00:00.000,1.823629183056,77,22,22,0,4,4
Dothan,2025,9,Monday,13:00:00.000,3.972994512222,130,24,24,0,4,4
Dothan,2025,9,Monday,14:00:00.000,2.561416030000,87,24,24,0,4,4
Dothan,2025,9,Monday,15:00:00.000,2.258333333333,103,25,25,0,4,4
Dothan,2025,9,Monday,16:00:00.000,0.896460715833,39,6,6,0,4,3
Dothan,2025,9,Saturday,07:00:00.000,,,1,1,0,,1
Dothan,2025,9,Thursday,06:00:00.000,0.486388888889,38,10,8,2,4,4
Dothan,2025,9,Thursday,07:00:00.000,2.426982864167,94,18,18,0,4,4
Dothan,2025,9,Thursday,08:00:00.000,2.685173928056,115,19,19,0,4,3
Dothan,2025,9,Thursday,09:00:00.000,1.900892529444,80,14,14,0,4,4
Dothan,2025,9,Thursday,10:00:00.000,2.388055555556,127,29,29,0,4,4
Dothan,2025,9,Thursday,11:00:00.000,1.389296403889,118,21,21,0,4,4
Dothan,2025,9,Thursday,12:00:00.000,1.563353944722,83,32,32,0,4,4
Dothan,2025,9,Thursday,13:00:00.000,2.581683320000,75,12,12,0,4,4
Dothan,2025,9,Thursday,14:00:00.000,2.493881797778,104,19,19,0,4,4
Dothan,2025,9,Thursday,15:00:00.000,1.492169588056,63,8,8,0,4,3
Dothan,2025,9,Thursday,16:00:00.000,1.149832633889,44,6,6,0,4,3
Dothan,2025,9,Thursday,19:00:00.000,,,1,1,0,,1
Dothan,2025,9,Tuesday,05:00:00.000,0.104722222222,2,2,2,0,2,2
Dothan,2025,9,Tuesday,06:00:00.000,0.508055555556,59,17,17,0,5,5
Dothan,2025,9,Tuesday,07:00:00.000,2.148804793333,123,30,30,0,5,5
Dothan,2025,9,Tuesday,08:00:00.000,3.560932037778,187,21,21,0,5,4
Dothan,2025,9,Tuesday,09:00:00.000,5.049721892222,199,33,33,0,5,5
Dothan,2025,9,Tuesday,10:00:00.000,3.678989637778,214,34,34,0,5,5
Dothan,2025,9,Tuesday,11:00:00.000,3.370890320000,152,26,26,0,5,5
Dothan,2025,9,Tuesday,12:00:00.000,2.371143099722,83,27,26,1,5,5
Dothan,2025,9,Tuesday,13:00:00.000,2.481090531944,127,27,27,0,5,5
Dothan,2025,9,Tuesday,14:00:00.000,4.258576021667,134,25,25,0,5,4
Dothan,2025,9,Tuesday,15:00:00.000,2.190000000000,92,21,20,1,5,5
Dothan,2025,9,Tuesday,16:00:00.000,0.616941905000,19,6,6,0,4,3
Dothan,2025,9,Wednesday,06:00:00.000,0.100277777778,13,4,4,0,4,3
Dothan,2025,9,Wednesday,07:00:00.000,0.966015473333,53,13,13,0,4,4
Dothan,2025,9,Wednesday,08:00:00.000,3.085075058611,124,27,27,0,4,4
Dothan,2025,9,Wednesday,09:00:00.000,2.241115530000,94,23,23,0,4,4
Dothan,2025,9,Wednesday,10:00:00.000,1.292273866389,67,24,22,2,4,4
Dothan,2025,9,Wednesday,11:00:00.000,3.269466836667,112,23,23,0,4,4
